trade_date,index,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount
20181116,0,002120.SZ,31.03,31.37,31.02,31.08,31.02,0.06,0.1934,16831.27,52498.029
20181115,1,002120.SZ,30.8,31.11,30.6,31.02,30.8,0.22,0.7143,18264.57,56526.604
20181114,2,002120.SZ,31.2,31.2,30.7,30.8,31.4,-0.6,-1.9108,24263.4,74929.009
20181113,3,002120.SZ,31.0,31.43,30.56,31.4,31.73,-0.33,-1.04,35571.2,110459.071
20181112,4,002120.SZ,32.7,32.7,31.04,31.73,32.75,-1.02,-3.1145,36742.75,115836.734
20181109,5,002120.SZ,32.01,32.8,30.7,32.75,32.14,0.61,1.8979,28395.08,89861.267
20181108,6,002120.SZ,32.68,32.85,32.06,32.14,32.44,-0.3,-0.9248,13143.68,42666.055
20181107,7,002120.SZ,33.0,33.18,32.33,32.44,32.99,-0.55,-1.6672,14265.54,46554.854
20181106,8,002120.SZ,32.5,32.99,32.21,32.99,32.53,0.46,1.4141,19674.73,64406.908
20181105,9,002120.SZ,32.67,32.67,31.95,32.53,32.69,-0.16,-0.4894,17815.93,57513.34
20181102,10,002120.SZ,33.0,33.0,32.29,32.69,32.31,0.38,1.1761,29444.49,95978.497
20181101,11,002120.SZ,30.85,32.31,30.74,32.31,30.58,1.73,5.6573,30087.51,95467.794
20181031,12,002120.SZ,30.42,30.85,29.86,30.58,30.38,0.2,0.6583,21195.32,64374.67
20181030,13,002120.SZ,30.34,30.58,29.59,30.38,30.32,0.06,0.1979,19915.78,60050.096
20181029,14,002120.SZ,31.06,31.06,29.56,30.32,31.1,-0.78,-2.508,25612.5,77040.102
20181026,15,002120.SZ,32.61,32.78,30.33,31.1,32.16,-1.06,-3.296,31850.7,99844.194
20181025,16,002120.SZ,32.52,32.98,31.86,32.16,33.51,-1.35,-4.0286,26900.32,86734.03
20181024,17,002120.SZ,33.0,34.0,33.0,33.51,33.78,-0.27,-0.7993,14093.54,47428.557
20181023,18,002120.SZ,32.83,34.08,32.08,33.78,32.57,1.21,3.7151,28788.56,96104.095
20181022,19,002120.SZ,31.88,33.07,31.1,32.57,31.06,1.51,4.8616,29769.56,96481.085
20181019,20,002120.SZ,29.54,31.15,29.38,31.06,29.54,1.52,5.1456,22106.39,67295.656
20181018,21,002120.SZ,30.56,30.56,29.11,29.54,30.55,-1.01,-3.3061,14626.33,43910.349
20181017,22,002120.SZ,30.97,31.0,30.1,30.55,30.56,-0.01,-0.0327,8511.85,25956.133
20181016,23,002120.SZ,31.48,31.83,29.7,30.56,31.44,-0.88,-2.799,16093.93,49076.79
20181015,24,002120.SZ,31.89,32.4,30.9,31.44,31.64,-0.2,-0.6321,19908.54,63288.412
20181012,25,002120.SZ,30.91,31.85,30.4,31.64,30.83,0.81,2.6273,17137.74,53469.176
20181011,26,002120.SZ,30.79,31.6,30.01,30.83,32.14,-1.31,-4.0759,19067.55,59064.474
20181010,27,002120.SZ,32.55,32.88,31.16,32.14,32.6,-0.46,-1.411,14795.92,47356.687
20181009,28,002120.SZ,32.13,33.12,32.13,32.6,32.13,0.47,1.4628,14289.75,46519.303
20181008,29,002120.SZ,33.0,33.69,31.92,32.13,34.06,-1.93,-5.6665,20562.48,66586.304
20180928,30,002120.SZ,33.72,34.1,33.39,34.06,33.72,0.34,1.0083,18732.29,63435.143
20180927,31,002120.SZ,33.86,34.57,33.13,33.72,33.99,-0.27,-0.7944,32279.32,109742.907
20180926,32,002120.SZ,32.54,34.08,32.54,33.99,32.5,1.49,4.5846,39686.27,132916.267
20180925,33,002120.SZ,32.8,33.99,32.2,32.5,32.2,0.3,0.9317,29914.69,98479.856
20180921,34,002120.SZ,31.78,32.53,31.35,32.2,31.31,0.89,2.8425,18304.6,58729.073
20180920,35,002120.SZ,31.57,31.98,31.0,31.31,31.4,-0.09,-0.2866,13036.6,41058.532
20180919,36,002120.SZ,29.98,32.31,29.98,31.4,29.89,1.51,5.0519,32039.14,100187.699
20180918,37,002120.SZ,29.03,30.1,28.84,29.89,29.07,0.82,2.8208,14241.29,42312.531
20180917,38,002120.SZ,29.5,29.87,28.77,29.07,30.09,-1.02,-3.3898,17839.9,51965.81
20180914,39,002120.SZ,30.95,30.95,29.8,30.09,30.65,-0.56,-1.8271,11057.97,33384.299
20180913,40,002120.SZ,30.94,30.98,29.52,30.65,30.06,0.59,1.9627,15252.16,45899.452
20180912,41,002120.SZ,29.08,30.88,28.82,30.06,29.04,1.02,3.5124,24569.82,73173.451
