trade_date,index,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount
20181116,0,601988.SH,3.6,3.62,3.58,3.6,3.6,0.0,0.0,1322104.78,475848.701
20181115,1,601988.SH,3.57,3.6,3.57,3.6,3.58,0.02,0.5587,1077387.55,386009.535
20181114,2,601988.SH,3.62,3.62,3.56,3.58,3.62,-0.04,-1.105,1298225.1,467003.973
20181113,3,601988.SH,3.58,3.63,3.58,3.62,3.61,0.01,0.277,1105532.22,398465.46
20181112,4,601988.SH,3.59,3.62,3.58,3.61,3.59,0.02,0.5571,887611.18,319835.83
20181109,5,601988.SH,3.66,3.66,3.59,3.59,3.67,-0.08,-2.1798,1607331.81,579555.998
20181108,6,601988.SH,3.68,3.69,3.66,3.67,3.66,0.01,0.2732,696050.27,255935.295
20181107,7,601988.SH,3.67,3.69,3.65,3.66,3.66,0.0,0.0,900570.52,330430.215
20181106,8,601988.SH,3.68,3.68,3.64,3.66,3.68,-0.02,-0.5435,1029527.91,376605.065
20181105,9,601988.SH,3.69,3.7,3.66,3.68,3.71,-0.03,-0.8086,1427463.92,524176.484
20181102,10,601988.SH,3.7,3.72,3.68,3.71,3.67,0.04,1.0899,1931240.33,714692.589
20181101,11,601988.SH,3.72,3.73,3.67,3.67,3.72,-0.05,-1.3441,1417772.96,524049.944
20181031,12,601988.SH,3.74,3.75,3.7,3.72,3.74,-0.02,-0.5348,1312283.48,487594.567
20181030,13,601988.SH,3.7,3.75,3.7,3.74,3.7,0.04,1.0811,1752243.49,653368.995
20181029,14,601988.SH,3.71,3.75,3.67,3.7,3.71,-0.01,-0.2695,1603527.22,593388.489
20181026,15,601988.SH,3.71,3.73,3.68,3.71,3.71,0.0,0.0,1341019.45,497119.755
20181025,16,601988.SH,3.63,3.71,3.62,3.71,3.68,0.03,0.8152,1241114.33,455801.494
20181024,17,601988.SH,3.62,3.73,3.62,3.68,3.62,0.06,1.6575,1985927.6,732076.417
20181023,18,601988.SH,3.68,3.69,3.61,3.62,3.7,-0.08,-2.1622,1571345.3,574517.215
20181022,19,601988.SH,3.62,3.72,3.61,3.7,3.61,0.09,2.4931,2406872.15,885486.572
20181019,20,601988.SH,3.5,3.62,3.49,3.61,3.52,0.09,2.5568,1832445.89,653312.259
20181018,21,601988.SH,3.53,3.55,3.51,3.52,3.54,-0.02,-0.565,1198126.09,422328.356
20181017,22,601988.SH,3.54,3.55,3.5,3.54,3.51,0.03,0.8547,1204742.05,425929.633
20181016,23,601988.SH,3.51,3.54,3.5,3.51,3.5,0.01,0.2857,931223.86,327751.595
20181015,24,601988.SH,3.54,3.54,3.5,3.5,3.55,-0.05,-1.4085,927304.7,325759.227
20181012,25,601988.SH,3.49,3.55,3.48,3.55,3.5,0.05,1.4286,1503899.49,528619.735
20181011,26,601988.SH,3.54,3.56,3.46,3.5,3.6,-0.1,-2.7778,2086083.61,734706.491
20181010,27,601988.SH,3.6,3.62,3.58,3.6,3.59,0.01,0.2786,956795.85,344361.419
20181009,28,601988.SH,3.61,3.62,3.58,3.59,3.62,-0.03,-0.8287,1154332.81,415013.616
20181008,29,601988.SH,3.66,3.66,3.59,3.62,3.72,-0.1,-2.6882,1838748.47,666850.47
20180928,30,601988.SH,3.68,3.75,3.67,3.72,3.68,0.04,1.087,1985352.99,737552.743
20180927,31,601988.SH,3.67,3.68,3.64,3.68,3.68,0.0,0.0,943095.97,345413.245
20180926,32,601988.SH,3.65,3.71,3.64,3.68,3.65,0.03,0.8219,1848279.18,679700.552
20180925,33,601988.SH,3.65,3.67,3.63,3.65,3.68,-0.03,-0.8152,1202825.57,439265.897
20180921,34,601988.SH,3.57,3.69,3.56,3.68,3.57,0.11,3.0812,2560870.5,931095.135
20180920,35,601988.SH,3.58,3.6,3.54,3.57,3.56,0.01,0.2809,1435554.28,512565.054
20180919,36,601988.SH,3.55,3.58,3.54,3.56,3.55,0.01,0.2817,1043857.05,372372.842
20180918,37,601988.SH,3.53,3.55,3.51,3.55,3.52,0.03,0.8523,818803.81,289213.688
20180917,38,601988.SH,3.53,3.54,3.51,3.52,3.54,-0.02,-0.565,552087.39,194403.162
20180914,39,601988.SH,3.54,3.55,3.53,3.54,3.54,0.0,0.0,694496.09,245841.019
20180913,40,601988.SH,3.51,3.54,3.5,3.54,3.49,0.05,1.4327,889186.02,312830.766
20180912,41,601988.SH,3.5,3.51,3.47,3.49,3.51,-0.02,-0.5698,756009.59,263641.249
20180911,42,601988.SH,3.51,3.53,3.49,3.51,3.52,-0.01,-0.2841,726348.98,255049.386
20180910,43,601988.SH,3.5,3.53,3.49,3.52,3.51,0.01,0.2849,760781.78,267036.227
20180907,44,601988.SH,3.5,3.53,3.5,3.51,3.5,0.01,0.2857,576694.21,202569.956
20180906,45,601988.SH,3.53,3.54,3.5,3.5,3.53,-0.03,-0.8499,697145.77,245558.008
20180905,46,601988.SH,3.57,3.58,3.53,3.53,3.58,-0.05,-1.3966,871155.05,310068.876
20180904,47,601988.SH,3.55,3.59,3.53,3.58,3.55,0.03,0.8451,957912.24,341405.771
20180903,48,601988.SH,3.55,3.56,3.53,3.55,3.55,0.0,0.0,715759.5,253800.114
20180831,49,601988.SH,3.54,3.58,3.53,3.55,3.53,0.02,0.5666,1484871.44,528290.111
20180830,50,601988.SH,3.56,3.57,3.53,3.53,3.56,-0.03,-0.8427,685998.4,243617.398
20180829,51,601988.SH,3.55,3.56,3.54,3.56,3.56,0.0,0.0,691687.2,245679.171
20180828,52,601988.SH,3.55,3.58,3.55,3.56,3.55,0.01,0.2817,823086.42,293023.553
