trade_date,index,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount
20181116,0,601872.SH,3.88,3.94,3.86,3.89,3.9,-0.01,-0.2564,101638.53,39645.01
20181115,1,601872.SH,3.89,3.92,3.87,3.9,3.9,0.0,0.0,95788.26,37297.394
20181114,2,601872.SH,3.96,4.0,3.86,3.9,3.93,-0.03,-0.7634,115741.13,45517.252
20181113,3,601872.SH,3.83,3.94,3.82,3.93,3.89,0.04,1.0283,82350.18,32108.921
20181112,4,601872.SH,3.8,3.91,3.76,3.89,3.8,0.09,2.3684,87688.88,33701.41
20181109,5,601872.SH,3.86,3.86,3.72,3.8,3.85,-0.05,-1.2987,129122.62,48670.756
20181108,6,601872.SH,3.94,3.95,3.83,3.85,3.92,-0.07,-1.7857,102475.22,39622.993
20181107,7,601872.SH,3.97,3.97,3.91,3.92,3.95,-0.03,-0.7595,97103.96,38260.843
20181106,8,601872.SH,3.93,3.97,3.91,3.95,3.97,-0.02,-0.5038,129118.59,50787.679
20181105,9,601872.SH,4.21,4.21,3.89,3.97,4.18,-0.21,-5.0239,361887.09,144359.705
20181102,10,601872.SH,4.18,4.24,4.12,4.18,4.08,0.1,2.451,146533.05,61083.433
20181101,11,601872.SH,4.01,4.12,4.01,4.08,4.01,0.07,1.7456,147317.42,60140.862
20181031,12,601872.SH,4.0,4.08,4.0,4.01,4.03,-0.02,-0.4963,84772.0,34227.337
20181030,13,601872.SH,4.06,4.09,3.91,4.03,4.03,0.0,0.0,177563.5,71301.042
20181029,14,601872.SH,4.07,4.12,3.96,4.03,3.96,0.07,1.7677,206514.36,83557.335
20181026,15,601872.SH,3.91,4.07,3.89,3.96,3.89,0.07,1.7995,206720.9,82599.009
20181025,16,601872.SH,3.71,3.92,3.69,3.89,3.84,0.05,1.3021,129759.74,49769.11
20181024,17,601872.SH,3.85,3.9,3.77,3.84,3.81,0.03,0.7874,121916.74,46741.156
20181023,18,601872.SH,3.79,3.95,3.75,3.81,3.77,0.04,1.061,156409.46,60145.983
20181022,19,601872.SH,3.63,3.8,3.63,3.77,3.6,0.17,4.7222,159537.24,59651.681
20181019,20,601872.SH,3.64,3.66,3.42,3.6,3.68,-0.08,-2.1739,228458.66,81312.564
20181018,21,601872.SH,3.79,3.79,3.63,3.68,3.81,-0.13,-3.4121,136002.58,50360.942
20181017,22,601872.SH,3.69,3.9,3.67,3.81,3.67,0.14,3.8147,211659.4,80466.073
20181016,23,601872.SH,3.81,3.83,3.61,3.67,3.78,-0.11,-2.9101,151480.1,55930.571
20181015,24,601872.SH,3.61,3.89,3.61,3.78,3.6,0.18,5.0,223723.84,84022.423
20181012,25,601872.SH,3.63,3.75,3.58,3.6,3.67,-0.07,-1.9074,214394.59,78000.813
20181011,26,601872.SH,3.74,3.79,3.6,3.67,3.87,-0.2,-5.168,213282.39,79366.323
20181010,27,601872.SH,3.94,3.98,3.8,3.87,3.94,-0.07,-1.7766,135925.64,52457.746
20181009,28,601872.SH,3.87,4.05,3.79,3.94,3.83,0.11,2.8721,383267.4,151340.322
20181008,29,601872.SH,3.91,4.08,3.83,3.83,3.72,0.11,2.957,431017.35,170787.482
20180928,30,601872.SH,3.59,3.92,3.56,3.72,3.56,0.16,4.4944,201037.62,74913.465
20180927,31,601872.SH,3.61,3.64,3.55,3.56,3.61,-0.05,-1.385,79517.8,28466.938
20180926,32,601872.SH,3.62,3.65,3.58,3.61,3.64,-0.03,-0.8242,99794.22,36112.612
20180925,33,601872.SH,3.57,3.65,3.55,3.64,3.58,0.06,1.676,108860.14,39327.46
20180921,34,601872.SH,3.56,3.6,3.56,3.58,3.54,0.04,1.1299,67356.58,24095.814
20180920,35,601872.SH,3.56,3.58,3.52,3.54,3.52,0.02,0.5682,58343.65,20698.323
20180919,36,601872.SH,3.47,3.58,3.45,3.52,3.46,0.06,1.7341,145457.7,51417.327
20180918,37,601872.SH,3.42,3.47,3.38,3.46,3.43,0.03,0.8746,65034.23,22358.934
20180917,38,601872.SH,3.43,3.48,3.42,3.43,3.44,-0.01,-0.2907,51901.35,17887.597
20180914,39,601872.SH,3.39,3.47,3.37,3.44,3.37,0.07,2.0772,113344.63,38897.329
20180913,40,601872.SH,3.35,3.38,3.34,3.37,3.33,0.04,1.2012,37806.95,12714.973
20180912,41,601872.SH,3.35,3.35,3.31,3.33,3.32,0.01,0.3012,20929.8,6962.513
20180911,42,601872.SH,3.33,3.36,3.3,3.32,3.32,0.0,0.0,22894.82,7626.806
20180910,43,601872.SH,3.35,3.36,3.31,3.32,3.35,-0.03,-0.8955,26198.6,8707.035
20180907,44,601872.SH,3.34,3.38,3.33,3.35,3.34,0.01,0.2994,39299.5,13161.229
20180906,45,601872.SH,3.37,3.39,3.34,3.34,3.38,-0.04,-1.1834,28791.5,9653.931
20180905,46,601872.SH,3.37,3.41,3.34,3.38,3.37,0.01,0.2967,66523.36,22487.032
20180904,47,601872.SH,3.3,3.39,3.3,3.37,3.3,0.07,2.1212,42103.78,14116.357
20180903,48,601872.SH,3.33,3.34,3.28,3.3,3.31,-0.01,-0.3021,50467.9,16677.084
20180831,49,601872.SH,3.35,3.37,3.31,3.31,3.36,-0.05,-1.4881,61878.51,20651.224
20180830,50,601872.SH,3.37,3.39,3.35,3.36,3.37,-0.01,-0.2967,30770.41,10357.358
20180829,51,601872.SH,3.44,3.44,3.36,3.37,3.44,-0.07,-2.0349,74937.7,25326.927
20180828,52,601872.SH,3.43,3.46,3.42,3.44,3.42,0.02,0.5848,25191.05,8659.553
20180827,53,601872.SH,3.41,3.44,3.39,3.42,3.39,0.03,0.885,36374.81,12443.982
20180824,54,601872.SH,3.39,3.41,3.36,3.39,3.39,0.0,0.0,29742.6,10066.949
20180823,55,601872.SH,3.38,3.42,3.36,3.39,3.4,-0.01,-0.2941,43581.41,14755.201
20180822,56,601872.SH,3.39,3.42,3.37,3.4,3.39,0.01,0.295,37965.0,12886.51
20180821,57,601872.SH,3.37,3.42,3.36,3.39,3.37,0.02,0.5935,45608.11,15475.396
20180820,58,601872.SH,3.38,3.41,3.34,3.37,3.38,-0.01,-0.2959,63867.72,21452.717
20180817,59,601872.SH,3.46,3.48,3.37,3.38,3.47,-0.09,-2.5937,44649.31,15254.224
20180816,60,601872.SH,3.5,3.5,3.41,3.47,3.52,-0.05,-1.4205,53870.65,18631.126
