trade_date,index,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount
20181116,0,601717.SH,6.24,6.35,6.22,6.29,6.24,0.05,0.8013,129220.32,81079.309
20181115,1,601717.SH,6.18,6.24,6.03,6.24,6.18,0.06,0.9709,142818.13,87661.425
20181114,2,601717.SH,6.26,6.29,6.15,6.18,6.25,-0.07,-1.12,134166.7,83217.701
20181113,3,601717.SH,6.17,6.28,6.11,6.25,6.25,0.0,0.0,153600.74,95239.554
20181112,4,601717.SH,6.14,6.25,6.08,6.25,6.18,0.07,1.1327,115430.45,71366.237
20181109,5,601717.SH,6.17,6.22,6.08,6.18,6.18,0.0,0.0,121056.51,74341.27
20181108,6,601717.SH,6.36,6.39,6.16,6.18,6.33,-0.15,-2.3697,134251.29,83775.494
20181107,7,601717.SH,6.3,6.4,6.26,6.33,6.34,-0.01,-0.1577,118391.3,75057.439
20181106,8,601717.SH,6.45,6.45,6.23,6.34,6.45,-0.11,-1.7054,150713.52,95088.936
20181105,9,601717.SH,6.48,6.53,6.35,6.45,6.45,0.0,0.0,155033.01,99640.977
20181102,10,601717.SH,6.4,6.52,6.32,6.45,6.35,0.1,1.5748,187494.73,120110.472
20181101,11,601717.SH,6.5,6.58,6.35,6.35,6.52,-0.17,-2.6074,188424.18,121553.918
20181031,12,601717.SH,6.4,6.58,6.36,6.52,6.41,0.11,1.7161,151848.92,98239.977
20181030,13,601717.SH,6.45,6.54,6.31,6.41,6.49,-0.08,-1.2327,147342.14,94707.074
20181029,14,601717.SH,6.41,6.64,6.36,6.49,6.53,-0.04,-0.6126,111248.27,72304.881
20181026,15,601717.SH,6.78,6.87,6.46,6.53,6.8,-0.27,-3.9706,151400.05,100485.229
20181025,16,601717.SH,6.67,6.8,6.6,6.8,6.81,-0.01,-0.1468,107183.01,71532.104
20181024,17,601717.SH,6.85,6.92,6.77,6.81,6.84,-0.03,-0.4386,110480.11,75510.567
20181023,18,601717.SH,6.98,6.99,6.78,6.84,6.92,-0.08,-1.1561,144721.58,99675.323
20181022,19,601717.SH,6.66,6.98,6.56,6.92,6.56,0.36,5.4878,230258.74,157923.676
20181019,20,601717.SH,6.17,6.56,6.05,6.56,6.24,0.32,5.1282,156537.34,99294.716
20181018,21,601717.SH,6.65,6.67,6.09,6.24,6.65,-0.41,-6.1654,188564.33,119639.193
20181017,22,601717.SH,6.58,6.82,6.52,6.65,6.51,0.14,2.1505,151867.78,101303.717
20181016,23,601717.SH,6.74,6.87,6.46,6.51,6.78,-0.27,-3.9823,198822.49,131468.316
20181015,24,601717.SH,6.54,6.94,6.53,6.78,6.5,0.28,4.3077,211828.08,143595.785
20181012,25,601717.SH,6.65,6.72,6.33,6.5,6.69,-0.19,-2.8401,169143.87,110284.818
20181011,26,601717.SH,6.63,6.75,6.5,6.69,6.85,-0.16,-2.3358,224351.25,148618.094
20181010,27,601717.SH,6.94,6.98,6.79,6.85,6.9,-0.05,-0.7246,120374.64,82374.641
20181009,28,601717.SH,6.79,6.99,6.76,6.9,6.75,0.15,2.2222,210221.83,145155.594
20181008,29,601717.SH,6.94,7.02,6.71,6.75,7.03,-0.28,-3.9829,236960.45,161792.987
20180928,30,601717.SH,6.61,7.1,6.58,7.03,6.61,0.42,6.354,231402.22,159422.117
20180927,31,601717.SH,6.71,6.75,6.56,6.61,6.74,-0.13,-1.9288,123663.23,82470.611
20180926,32,601717.SH,6.68,6.83,6.61,6.74,6.68,0.06,0.8982,155260.78,104421.721
